index,employees,CEO_age,Name,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,Y_Open_Price,intra_day_up,intra_week_up,intra_month_up,SP500_lastweek_return,positive,negative,neutral
669,7447.2628409493445,54.78709677419355,VictoryShares Developed Enhanced Volatility Wtd ETF,CIZ,2014-09-30,Other,1,0.0,6484.1098999999995,34.86000061035156,1,1,1,-0.002697573140083977,0.33,0.33,0.33
673,6.0,54.78709677419355,"Checkpoint Therapeutics, Inc.",CKPT,2016-12-19,Health Care,0,200.0,360.0,50.0,0,0,0,0.0010474112569966363,0.1298572835994177,0.0365474577993154,0.8335952563532467
683,0.0,49.0,"Calumet Specialty Products Partners, L.P.",CLMT,2006-01-26,Energy,3,3689286.0,1544595.1499999997,22.020000457763672,1,1,1,-0.0009847611561926467,0.33,0.33,0.33
685,431.0,56.0,Clean Energy Fuels Corp.,CLNE,2007-05-25,Public Utilities,4,8451761.0,4716210.42,12.0,0,0,0,0.00016228808179021202,0.3424466119280883,0.1327505804199192,0.5248028023966721
688,1127.0,71.0,"Continental Resources, Inc.",CLR,2007-05-15,Energy,1,25563800.0,12017145.68,7.25,1,0,0,-0.0003986557061379197,0.33,0.33,0.33
694,3280.0,51.0,Clearwater Paper Corporation,CLW,2008-12-05,Basic Industries,4,19200.0,207414.53000000003,11.25,0,1,1,0.004091973176977356,0.1777178440243005,0.1250756350345909,0.6972065567970276
702,68890.0,43.0,"Chipotle Mexican Grill, Inc.",CMG,2006-01-26,Consumer Services,3,13213600.0,4246418.4399999995,45.0,1,0,1,-0.0009847611561926467,0.33,0.33,0.33
715,7447.2628409493445,54.78709677419355,Loncar Cancer Immunotherapy ETF,CNCR,2015-10-13,Other,1,45913.0,615255.1354000003,25.549999237060547,1,1,0,0.003818691186191397,0.1171785220503807,0.202772170305252,0.6800493001937866
716,90000.0,48.0,Conduent Incorporated,CNDT,2016-12-13,Miscellaneous,1,104373.0,4114706.03,15.050000190734863,0,1,1,0.005128014662446738,0.33,0.33,0.33
718,143.0,54.0,"Conifer Holdings, Inc.",CNFR,2015-08-13,Finance,3,523035.0,345579.13120000006,9.75,0,0,0,-0.0006553260641239321,0.1604722216221931,0.0333837708961721,0.8061440208473721
719,63356.0,55.0,CNH Industrial N.V.,CNHI,2013-09-30,Capital Goods,0,1508616.0,7699096.6799,12.75,1,1,1,-0.0034129554077885365,0.1166034131564877,0.0222287771433139,0.8611678181272564
721,18700.0,63.0,Cinemark Holdings Inc,CNK,2007-04-24,Consumer Services,1,18877950.0,9435081.43,19.0,1,1,1,0.00269956195439282,0.33,0.33,0.33
722,27385.0,73.0,"Cannae Holdings, Inc.",CNNE,2017-11-20,Consumer Services,0,123248.0,998541.5001,18.899999618530273,1,1,1,-0.00012907380828686144,0.1547926515340805,0.0389250963926315,0.8062822222709656
734,7447.2628409493445,49.0,Compass Diversified Holdings,CODI,2006-05-11,Consumer Durables,3,3585086.0,768264.8300000001,15.0,1,1,1,-0.0007738627005597909,0.33,0.33,0.33
740,7447.2628409493445,54.78709677419355,iShares Commodities Select Strategy ETF,COMT,2014-10-15,Other,2,0.0,17118.551999999996,49.93000030517578,1,1,1,-0.0075380299703020305,0.0465980321168899,0.4450557827949524,0.5083461403846741
746,213.0,65.0,"Corium International, Inc.",CORI,2014-04-03,Health Care,3,3351231.0,650356.0886,8.260000228881836,1,1,1,0.0017757350829744928,0.0900528192121002,0.2115295302300226,0.6984176660577456
747,0.0,56.0,"CorEnergy Infrastructure Trust, Inc.",CORR,2007-02-02,Consumer Services,4,693420.0,148212.6,75.0,1,1,1,0.0008340683899925276,0.33,0.33,0.33
749,7447.2628409493445,55.0,"Cotiviti Holdings, Inc.",COTV,2016-05-26,Miscellaneous,3,12419679.0,5461715.859999999,19.0,1,0,0,0.002982599369958816,0.138827411028055,0.0257141574930685,0.8354584363790659
752,1124.0,51.0,Cowen Inc.,COWN,2006-07-13,Finance,3,1922381.0,704697.7400000001,64.0,1,1,1,-0.004264888509429949,0.33,0.33,0.33
756,1085.0,48.0,Crescent Point Energy Corporation,CPG,2008-10-27,Energy,0,16100.0,92688.54429999997,18.829999923706055,1,0,1,-0.014854517079500886,0.1474284678697586,0.0447813905775547,0.807790219783783
757,7447.2628409493445,57.0,Cumberland Pharmaceuticals Inc.,CPIX,2009-08-11,Health Care,1,1743173.0,777718.025,17.0,1,1,1,0.0010357287563072764,0.1880169461170832,0.0223494693636893,0.789633552233378
759,2954.0,63.0,Capella Education Company,CPLA,2006-11-10,Consumer Services,4,3894998.0,969604.5700000001,25.0,1,1,1,0.0013730808113541532,0.33,0.33,0.33
760,0.0,37.0,Capital Product Partners L.P.,CPLP,2007-03-30,Transportation,4,8263293.0,1946440.030999999,182.0,1,1,1,-0.0014100782553289218,0.33,0.33,0.33
761,21.0,68.0,"Catalyst Pharmaceuticals, Inc.",CPRX,2006-11-08,Health Care,2,1572395.0,446744.7410000001,6.0,0,0,1,0.0008193751263345332,0.33,0.33,0.33
762,32000.0,55.0,Cooper-Standard Holdings Inc.,CPS,2010-05-25,Capital Goods,1,18200.0,432674.04000000004,31.5,0,0,1,-0.007817485820108105,0.33,0.33,0.33
768,47.0,54.0,"Corbus Pharmaceuticals Holdings, Inc.",CRBP,2014-10-27,Health Care,0,500.0,2160.0,3.0,0,0,0,0.007451025672931163,0.0763782951093855,0.025509253011218,0.8981124531655085
771,7447.2628409493445,54.78709677419355,iShares U.S. Credit Bond ETF,CRED,2007-01-05,Other,4,0.0,33899209.3948874,100.58999633789062,0,1,0,-9.70409589153525e-05,0.33,0.33,0.33
781,4382.0,50.0,"Crocs, Inc.",CROX,2006-02-08,Consumer Non-Durables,2,23813956.0,18403289.719499998,15.0,1,1,1,-0.0021692522383121504,0.33,0.33,0.33
787,7447.2628409493445,54.78709677419355,VictoryShares US Small Cap Volatility Wtd ETF,CSA,2015-07-07,Other,1,0.0,3977.3199999999993,34.779998779296875,1,1,1,-0.0013929354377698283,0.33,0.33,0.33
789,7447.2628409493445,54.78709677419355,VictoryShares US Discovery Enhanced Volatility Wtd ETF,CSF,2014-07-31,Other,3,0.0,3896.94,35.119998931884766,1,1,1,-0.003826359491984669,0.33,0.33,0.33
793,579.0,57.0,"Cardiovascular Systems, Inc.",CSII,2006-06-28,Health Care,2,159491.0,81701.6,100.0,0,0,0,0.0006931428861906326,0.33,0.33,0.33
794,0.0,53.0,Canadian Solar Inc.,CSIQ,2006-11-09,Technology,3,6866528.0,4865770.220000001,15.520000457763672,0,1,1,5.6495963075981716e-05,0.33,0.33,0.33
795,7447.2628409493445,54.78709677419355,iShares 1-3 Year Credit Bond ETF,CSJ,2007-01-05,Other,4,0.0,33899209.3948874,100.25,1,1,0,-9.70409589153525e-05,0.33,0.33,0.33
805,750.0,55.0,"CSW Industrials, Inc.",CSWI,2015-09-30,Basic Industries,2,239.0,1235341.7504999998,30.0,1,0,0,-0.0033647901556281834,0.0546578634530304,0.0295774331316351,0.915764719247818
812,50.0,57.0,"CareTrust REIT, Inc.",CTRE,2014-05-29,Consumer Services,3,100.0,4496172.724699999,17.489999771118164,1,1,1,0.00263845243104193,0.1126724931186642,0.0286798731199111,0.858647648630471
818,84.0,45.0,Cytosorbents Corporation,CTSO,2006-08-08,Health Care,1,3400.0,36684.5,70.0,0,1,1,-0.0007869298007100456,0.33,0.33,0.33
819,7.0,69.0,"Citius Pharmaceuticals, Inc.",CTXR,2014-10-02,Health Care,3,66.0,300.0,15.0,0,0,0,-0.0026195149675365564,0.1127360109239816,0.021402773912996,0.8658612370491028
829,2882.0,52.0,Cenovus Energy Inc,CVE,2009-11-17,Energy,1,100.0,5707.320000000001,25.0,1,1,1,0.005439101660037423,0.0930234327291448,0.0299601884714016,0.8770163903633753
830,1700.0,44.0,Civeo Corporation,CVEO,2014-05-19,Consumer Services,0,960146.0,3831388.925,255.1199951171875,0,0,0,0.0007347016163016409,0.1025086502943719,0.1312773547002247,0.7662139960697719
834,1440.0,54.78709677419355,CVR Energy Inc.,CVI,2007-10-23,Energy,1,8970000.0,4052660.2600000007,21.049999237060547,1,1,1,-0.0038514481129509376,0.33,0.33,0.33
835,2656.0,75.0,"Commvault Systems, Inc.",CVLT,2006-09-22,Technology,4,8563810.0,3283544.76,16.0,0,0,0,-0.0003509562726528819,0.33,0.33,0.33
837,959.0,54.78709677419355,"CVR Refining, LP",CVRR,2013-01-17,Energy,3,18939662.0,11294043.29,25.25,1,1,1,0.0023205256241309235,0.1914247724966242,0.0435969588860612,0.7649782836951059
838,148.0,58.0,"Coastway Bancorp, Inc.",CWAY,2014-01-15,Finance,2,1610816.0,459406.506,10.800000190734863,0,1,1,0.0017046421481315013,0.0540513418614864,0.0338479131460189,0.9121007204055788
848,7447.2628409493445,54.78709677419355,WisdomTree China ex-State-Owned Enterprises Fund,CXSE,2012-09-19,Other,2,3514.0,46148.91999999999,24.854999542236328,1,1,1,0.0031824906244339868,0.1532353678097327,0.044691799286132,0.8020728385696808
852,12.0,57.0,"Cyclacel Pharmaceuticals, Inc.",CYCC,2006-03-28,Health Care,1,19.0,33899209.3948874,14280.0,1,1,1,-0.0015314263627721322,0.33,0.33,0.33
853,12.0,57.0,"Cyclacel Pharmaceuticals, Inc.",CYCCP,2006-03-31,Health Care,4,100.0,33899209.3948874,6.5,1,1,1,-0.0011085507367039219,0.33,0.33,0.33
858,16.0,56.0,"CYS Investments, Inc.",CYS,2009-06-12,Consumer Services,4,3606450.0,2147193.4699999997,11.630000114440918,1,1,1,0.0022128796499641785,0.0858043655753135,0.6842868328094482,0.2299087345600128
866,87000.0,59.0,"Delta Air Lines, Inc.",DAL,2007-04-26,Transportation,3,2422400.0,27218912.220000003,21.75,1,1,1,0.0022076267851105025,0.1168061060210068,0.139288963129123,0.7439049283663431
867,30100.0,51.0,Dana Incorporated,DAN,2008-02-01,Capital Goods,4,215800.0,189295.6775,12.0,1,1,1,0.00602066414551204,0.33,0.33,0.33
868,7447.2628409493445,54.78709677419355,"Dare Bioscience, Inc.",DARE,2014-04-10,Health Care,3,98476.0,30781.299999999996,71.0,1,1,1,-0.003968078989268938,0.33,0.33,0.33
871,7447.2628409493445,47.0,DoubleLine Opportunistic Credit Fund,DBL,2012-01-27,Other,4,544436.0,697616.2302000001,25.0,1,1,1,0.0009122879738671097,0.33,0.33,0.33
883,600.0,55.0,"Douglas Emmett, Inc.",DEI,2006-10-24,Consumer Services,1,22282400.0,13270677.54,23.56999969482422,1,1,1,0.0012293252659021211,0.33,0.33,0.33
892,7447.2628409493445,41.0,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,DFP,2013-05-24,Other,4,406123.0,270533.95410000003,25.0,1,1,1,-0.0007776759532535094,0.0425819043070077,0.044682965055108,0.912735080718994
894,16500.0,57.0,Discover Financial Services,DFS,2007-06-14,Finance,3,3279100.0,7156110.87,28.0,1,1,1,-0.0006832294207986653,0.33,0.33,0.33
895,7447.2628409493445,62.0,Barclays PLC,DFVL,2011-07-11,Finance,0,0.0,11555.719999999998,50.220001220703125,0,0,0,0.0013709296768068219,0.1449499695141818,0.1304355982325824,0.7246144255586698
896,7447.2628409493445,62.0,Barclays PLC,DFVS,2011-07-11,Finance,0,0.0,1644.7799999999997,49.970001220703125,0,1,1,0.0013709296768068219,0.1449499695141818,0.1304355982325824,0.7246144255586698
897,129000.0,55.0,Dollar General Corporation,DG,2009-11-13,Consumer Services,4,22075893.0,7180161.16,22.0,1,1,1,0.006346496440057295,0.20039914988416,0.2405236029850667,0.5590772498684994
899,7447.2628409493445,54.78709677419355,Credit Suisse AG,DGLD,2011-10-14,Finance,4,0.0,3135.29,50.939998626708984,0,0,1,0.009858661922072234,0.1042445738922981,0.2509867324306809,0.6447686946355972
901,7447.2628409493445,54.78709677419355,WisdomTree Emerging Markets Quality Dividend Growth Fund,DGRE,2013-07-29,Other,0,0.0,145949.46600000001,25.5,1,1,1,-0.0003387647194416247,0.1876619074207086,0.0626978766746245,0.7496402091704882
902,7447.2628409493445,54.78709677419355,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,DGRS,2013-07-22,Other,0,0.0,111511.39969999998,24.790000915527344,1,1,1,0.0017432415396669684,0.2037414871156215,0.0303143800701945,0.7659441530704498
903,7447.2628409493445,54.78709677419355,WisdomTree U.S. Quality Dividend Growth Fund,DGRW,2013-05-17,Other,4,0.0,33899209.3948874,25.110000610351562,1,1,1,0.0030320122676474564,0.1899813466838427,0.0246924674138426,0.7853261913572039
913,7447.2628409493445,49.0,"Delek US Holdings, Inc.",DK,2006-05-04,Energy,3,7248200.0,3743245.2300000004,16.110000610351562,1,1,1,0.0011558449669057946,0.33,0.33,0.33
919,7447.2628409493445,62.0,Barclays PLC,DLBL,2010-08-09,Finance,0,0.0,34040.899999999994,50.04999923706055,0,0,0,0.0034073256779208866,0.2213617680280143,0.081525282934308,0.6971129400423731
920,7447.2628409493445,62.0,Barclays PLC,DLBS,2010-08-09,Finance,0,0.0,34058.78,49.880001068115234,0,1,1,0.0034073256779208866,0.2213617680280143,0.081525282934308,0.6971129400423731
927,7447.2628409493445,54.78709677419355,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",DMB,2013-04-26,Other,4,648025.0,408297.23699999996,14.949999809265137,1,1,1,0.0027752438687887065,0.1810726678619781,0.0649634401003519,0.7539638814826807
929,7447.2628409493445,55.0,Western Asset Mortgage Defined Opportunity Fund Inc,DMO,2010-02-24,Other,2,162850.0,87755.8627,20.049999237060547,1,1,1,0.003940266369385603,0.0873625789827201,0.0609215131698874,0.8517159135080874
931,207.0,64.0,Digimarc Corporation,DMRC,2008-10-17,Technology,4,234135.0,897301.8600000001,11.5,1,1,1,-0.004500472138094997,0.33,0.33,0.33
936,4600.0,48.0,NOW Inc.,DNOW,2014-05-20,Energy,1,6889735.0,7702511.22,28.200000762939453,0,0,0,-0.0004107090306406975,0.2591040025930378,0.1005331148788529,0.6403628853002861
939,10000.0,53.0,Masonite International Corporation,DOOR,2009-07-24,Basic Industries,4,1152.0,81758.25,20.0,0,0,0,0.007016496411347447,0.33,0.33,0.33
941,7447.2628409493445,54.78709677419355,"Draper Oakwood Technology Acquisition, Inc.",DOTAU,2017-09-15,Finance,4,406423.0,222837.27930000002,10.069999694824219,0,0,0,0.0020056492990782526,0.1980237042144784,0.0219710786071306,0.7800052199723586
944,7447.2628409493445,60.0,Duff & Phelps Global Utility Income Fund Inc.,DPG,2011-07-27,Other,2,2258054.0,647884.3400000001,20.010000228881836,1,1,1,5.037875176662686e-06,0.2300003079143057,0.0278664616631175,0.7421332302699519
960,7447.2628409493445,54.78709677419355,DoubleLine Income Solutions Fund,DSL,2013-04-26,Other,4,4802265.0,3347004.41,24.75,1,1,1,0.0027752438687887065,0.0314029045403003,0.0819340074168784,0.8866630366870335
961,7447.2628409493445,54.78709677419355,Credit Suisse AG,DSLV,2011-10-14,Finance,4,0.0,132097.89909999998,52.0,0,1,1,0.009858661922072234,0.1042445738922981,0.2509867324306809,0.6447686946355972
966,7447.2628409493445,62.0,Barclays PLC,DTUS,2010-08-09,Finance,0,0.0,27598.100000000006,50.18000030517578,0,1,1,0.0034073256779208866,0.2213617680280143,0.081525282934308,0.6971129400423731
968,7447.2628409493445,62.0,Barclays PLC,DTYL,2010-08-09,Finance,0,0.0,31229.86,49.88999938964844,0,0,0,0.0034073256779208866,0.2213617680280143,0.081525282934308,0.6971129400423731
969,7447.2628409493445,62.0,Barclays PLC,DTYS,2010-08-09,Finance,0,0.0,51699.74999999999,50.150001525878906,1,1,1,0.0034073256779208866,0.2213617680280143,0.081525282934308,0.6971129400423731
972,7447.2628409493445,52.0,Dell Technologies Inc.,DVMT,2016-08-18,Technology,3,496033.0,3252425.8472000007,44.0,1,0,0,0.0003508421143917203,0.3568407633052817,0.0593246176421384,0.5838346071220164
975,7447.2628409493445,54.78709677419355,PowerShares DWA SmallCap Momentum Portfolio,DWAS,2012-07-19,Other,3,18831.0,122776.67999999995,25.3700008392334,1,1,1,0.0037126130220418757,0.0988824524954981,0.0240775420751473,0.877040003260521
976,7447.2628409493445,54.78709677419355,Arrow DWA Tactical ETF,DWAT,2014-10-01,Other,2,9925.0,119203.44459999999,9.930000305175781,1,1,1,-0.0034454642398576035,0.0900438126515258,0.0353693290698256,0.8745868585326455
977,7447.2628409493445,54.78709677419355,SPDR Dorsey Wright Fixed Income Allocation ETF,DWFI,2016-06-01,Other,2,0.0,158728.21890000007,25.030000686645508,0,0,0,0.0032538367306688765,0.33,0.33,0.33
979,7447.2628409493445,54.78709677419355,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,DWLV,2016-07-11,Other,0,0.0,27274.9464,25.59000015258789,1,1,0,0.004544217113564675,0.0824814081192016,0.0232057679444551,0.894312858581543
980,7447.2628409493445,54.78709677419355,PowerShares DWA Tactical Sector Rotation Portfolio,DWTR,2015-10-07,Other,2,0.0,379467.5800999999,25.389999389648438,0,0,1,0.008476402989891798,0.1149593319844554,0.0294942030230083,0.855546436599783
983,7447.2628409493445,54.78709677419355,WisdomTree Germany Hedged Equity Fund,DXGE,2013-10-16,Other,2,0.0,83697.70449999999,25.100000381469727,1,1,1,0.0038853035245310285,0.33,0.33,0.33
984,7447.2628409493445,54.78709677419355,WisdomTree Japan Hedged SmallCap Equity Fund,DXJS,2013-06-28,Other,4,21892.0,78993.24420000002,26.309999465942383,1,1,1,-0.0019267946654282536,0.1307425211494167,0.1375913821781675,0.731666096051534
989,3.0,41.0,Easterly Acquisition Corp.,EACQU,2015-07-30,Finance,3,1059950.0,163443.28989999995,10.0,1,0,0,-0.0006869680173729702,0.1226974885600308,0.0280826843809335,0.8492198412617048
998,207.0,60.0,"Eagle Bancorp Montana, Inc.",EBMT,2010-04-05,Finance,0,403926.0,361640.7498999999,10.0,1,1,1,0.0024040524060613727,0.1140367021163304,0.0288199551403522,0.857143352429072
999,1256.0,57.0,"Emergent Biosolutions, Inc.",EBS,2006-11-15,Health Care,2,2532283.0,933031.2899,12.5,1,1,1,0.001734568486076322,0.33,0.33,0.33
1002,0.0,55.0,Ecopetrol S.A.,EC,2008-09-18,Energy,3,371487.0,206761.24700000003,23.0,1,1,1,-0.0016191725699170917,0.33,0.33,0.33
1010,44.0,50.0,"Endocyte, Inc.",ECYT,2011-02-04,Health Care,4,1386408.0,959017.2000000001,6.400000095367432,0,0,0,0.0016091256939751361,0.5547630041837692,0.0177150918170809,0.4275218825787306
1013,7447.2628409493445,53.0,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",EDD,2007-04-24,Other,1,288800.0,903617.7099999998,20.0,1,1,1,0.00269956195439282,0.1183425154198299,0.0250676232813433,0.8565898646007885
1017,7447.2628409493445,59.0,Stone Harbor Emerging Markets Total Income Fund,EDI,2012-10-26,Other,4,839365.0,194571.21999999997,25.0,1,1,1,-0.004834025662320099,0.2381862487635129,0.0938463888387085,0.6679673670168736
1019,7447.2628409493445,59.0,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),EDN,2007-04-26,Public Utilities,3,9330417.0,3897363.0300000007,17.5,0,0,0,0.0022076267851105025,0.33,0.33,0.33
1021,42984.0,55.0,"New Oriental Education & Technology Group, Inc.",EDU,2006-09-07,Consumer Services,3,25304000.0,22028517.195,6.340000152587891,1,1,1,-0.0008426588674182524,0.33,0.33,0.33
1024,7447.2628409493445,54.78709677419355,iShares MSCI Emerging Markets Asia Index Fund,EEMA,2012-02-08,Other,2,0.0,1583.797,55.0,1,1,1,0.003986125902271828,0.131536174372032,0.08277267758287,0.7856911509842067
1029,7447.2628409493445,54.78709677419355,Eaton Vance Floating-Rate 2022 Target Term Trust,EFL,2017-07-27,Other,3,1006324.0,330108.00719999993,10.0,1,1,1,0.0008600744222392003,0.1578883595115273,0.1454513830961573,0.6966602544992342
1035,168.0,58.0,"Energy XXI Gulf Coast, Inc.",EGC,2017-01-10,Energy,1,150000.0,661411.25,30.75,1,1,1,0.0012527847574550816,0.1354086027812149,0.073145149409834,0.7914462520156876
1048,1079.0,60.0,"eHealth, Inc.",EHTH,2006-10-13,Finance,4,5728306.0,1956463.5699999998,22.5,0,1,1,0.0016307080375695473,0.33,0.33,0.33
1049,672.0,59.0,Employers Holdings Inc,EIG,2007-01-31,Finance,2,15891000.0,5692500.94,20.0,1,1,1,0.0015476760320677827,0.33,0.33,0.33
1051,16.0,52.0,"Eiger BioPharmaceuticals, Inc.",EIGR,2014-01-30,Health Care,3,117304.0,64482.9455,148.5,1,1,0,-0.003838284134955746,0.33,0.33,0.33
1052,92.0,49.0,"Ekso Bionics Holdings, Inc.",EKSO,2014-01-16,Capital Goods,3,6523.0,92527.4303,252.0,0,0,0,0.0006433728671599859,0.2898548269154209,0.0960359088047162,0.61410925676556
1053,2.0,50.0,Electrum Special Acquisition Corporation,ELEC,2015-09-24,Finance,3,200000.0,435391.7500000002,9.600000381469727,0,0,0,-0.0033120119433404094,0.33,0.33,0.33
1054,2.0,50.0,Electrum Special Acquisition Corporation,ELECU,2015-06-11,Finance,3,713300.0,339997.36000000004,10.0600004196167,0,1,0,-3.079784846791801e-05,0.1432973200248347,0.0319010561539066,0.8248016080922551
1061,7447.2628409493445,54.78709677419355,iShares J.P. Morgan USD Emerging Markets Bond ETF,EMB,2007-12-17,Other,0,0.0,74925.40999999997,101.04000091552734,1,1,1,-0.005861682297033702,0.33,0.33,0.33
1062,7447.2628409493445,54.78709677419355,WisdomTree Emerging Markets Corporate Bond Fund,EMCB,2012-03-08,Other,3,9135.0,316961.7563999999,75.01000213623047,1,1,1,-0.00062085780642575,0.2463443339351684,0.0357346267349296,0.7179210426345948
1068,7447.2628409493445,54.78709677419355,iShares S&P Emerging Markets Infrastructure Index Fund,EMIF,2009-06-16,Other,1,0.0,33899209.3948874,25.0,1,1,1,-0.004281096554449431,0.33,0.33,0.33
1071,0.0,54.78709677419355,ClearBridge Energy MLP Opportunity Fund Inc.,EMO,2011-06-10,Other,4,996088.0,356095.38000000006,100.75,1,1,1,-0.00478064115401744,0.33,0.33,0.33
1075,0.0,54.78709677419355,Enel Chile S.A.,ENIC,2016-04-21,Public Utilities,3,58800.0,1637042.21,6.460000038146973,1,1,1,0.0020602582798059377,0.33,0.33,0.33
1079,5730.0,56.0,"Energizer Holdings, Inc.",ENR,2015-06-12,Miscellaneous,4,400.0,1173481.81,33.130001068115234,1,1,0,-0.001332679418892638,0.33,0.33,0.33
1081,21301.0,48.0,"The Ensign Group, Inc.",ENSG,2007-11-09,Health Care,4,1966352.0,1340837.6774000002,3.980654001235962,1,1,1,-0.008965670734017217,0.33,0.33,0.33
